merchant_id,region,city,category,tenure_days,avg_ticket,monthly_income,repeat_customer_rate,platform_commission_pct,kyc_flag,payment_success_rate,transaction_velocity,multi_product_adoption,digital_tool_usage,ai_adoption_score,agent_usage_flag,treatment_flag,treatment_start_month,intervention_timestamp
UC00000545,West,Mumbai,beauty_wellness,643,1329.45,104232.06,0.4614,0.2076,True,1.0,82.61,4,0.701,0.4834,True,True,3,2024-03-01
UC00000546,South,Hyderabad,beauty_wellness,1068,652.9,29233.59,0.2561,0.2194,True,0.9783,45.25,5,0.8063,0.5543,True,False,0,
UC00000547,West,Surat,salon_spa_premium,153,1795.96,69051.23,0.3175,0.294,True,0.9432,47.84,4,0.8149,0.7328,False,False,0,
UC00000548,North,Lucknow,beauty_wellness,222,1199.35,23864.74,0.4501,0.2777,True,0.9281,24.31,5,0.8098,0.6328,True,True,6,2024-06-01
UC00000549,West,Ahmedabad,beauty_wellness,637,1140.22,40806.2,0.5605,0.2487,True,0.9687,33.35,3,0.6418,0.3115,False,True,3,2024-03-01
UC00000550,North,Chandigarh,appliance_repair,186,1309.21,66017.45,0.2873,0.1659,True,0.9504,46.29,2,0.5187,0.3563,False,False,0,
UC00000551,West,Ahmedabad,plumbing_electrical,424,1030.56,33367.57,0.4689,0.1936,True,0.9683,36.49,4,0.4724,0.6447,True,True,7,2024-07-01
UC00000552,South,Hyderabad,home_cleaning,686,1803.92,53677.99,0.3269,0.1942,True,0.9386,28.98,3,0.7641,0.3738,False,False,0,
UC00000553,South,Bengaluru,plumbing_electrical,500,928.41,33472.02,0.4947,0.1549,True,0.9809,36.73,4,0.8003,0.4532,True,True,6,2024-06-01
UC00000554,North,Chandigarh,appliance_repair,234,1040.26,28329.49,0.2704,0.1832,True,0.9591,30.89,3,0.6865,0.5089,False,True,8,2024-08-01
UC00000555,South,Hyderabad,plumbing_electrical,556,735.7,14796.36,0.4817,0.2168,True,0.9333,22.06,5,0.6749,0.5584,True,True,6,2024-06-01
UC00000556,East,Kolkata,beauty_wellness,286,928.78,51481.85,0.4273,0.2543,False,0.9457,49.59,2,0.576,0.5064,False,False,0,
UC00000557,West,Pune,appliance_repair,566,602.3,17982.88,0.491,0.2115,True,0.9359,32.89,5,0.8305,0.7377,True,True,6,2024-06-01
UC00000558,North,Delhi NCR,plumbing_electrical,621,632.72,17645.52,0.5331,0.1548,True,0.9954,33.37,4,0.6483,0.5791,False,True,8,2024-08-01
UC00000559,West,Mumbai,salon_spa_premium,240,1598.7,40943.82,0.5179,0.245,True,0.9244,30.55,3,0.7904,0.4,False,True,4,2024-04-01
UC00000560,North,Jaipur,appliance_repair,162,1044.66,23718.68,0.4435,0.212,True,0.9602,28.09,5,0.9521,0.7,True,False,0,
UC00000561,South,Kochi,plumbing_electrical,678,742.85,21907.48,0.3365,0.2361,True,0.9911,27.99,5,0.8755,0.7809,True,True,6,2024-06-01
UC00000562,North,Delhi NCR,salon_spa_premium,954,1234.43,37254.88,0.5805,0.2199,True,0.9474,28.57,3,0.6279,0.3591,False,False,0,
UC00000563,South,Chennai,beauty_wellness,42,1463.58,82233.26,0.3023,0.2325,True,0.9415,59.01,3,0.6273,0.5129,False,False,0,
UC00000564,South,Hyderabad,salon_spa_premium,640,1748.4,77606.77,0.5431,0.2152,True,0.9564,52.57,5,0.7519,0.8012,True,True,2,2024-02-01
UC00000565,West,Pune,appliance_repair,593,1178.81,40176.7,0.4099,0.1815,True,0.937,39.61,2,0.5499,0.5351,False,False,0,
UC00000566,North,Chandigarh,appliance_repair,334,767.53,28318.95,0.4915,0.2027,True,0.9775,44.33,4,0.8098,0.5706,False,False,0,
UC00000567,North,Lucknow,salon_spa_premium,381,1632.28,63993.67,0.4511,0.2506,True,0.9619,49.22,4,0.8301,0.5861,False,True,3,2024-03-01
UC00000568,South,Bengaluru,home_cleaning,502,1225.4,37126.06,0.5208,0.2387,True,0.9957,35.39,4,0.8903,0.6151,False,True,3,2024-03-01
UC00000569,West,Ahmedabad,home_cleaning,776,1682.98,29986.09,0.5728,0.2073,True,0.9773,20.7,4,0.7488,0.5424,True,False,0,
UC00000570,East,Kolkata,appliance_repair,319,567.9,15465.31,0.476,0.1803,True,0.9436,32.62,4,0.6581,0.5794,False,True,8,2024-08-01
UC00000571,South,Chennai,beauty_wellness,114,1520.11,26901.63,0.37,0.2424,True,0.9592,21.86,5,0.8876,0.6153,True,False,0,
UC00000572,North,Lucknow,appliance_repair,572,946.23,37007.1,0.4191,0.2246,True,0.967,45.59,5,0.8686,0.7161,True,False,0,
UC00000573,North,Delhi NCR,plumbing_electrical,491,435.5,12563.11,0.3173,0.1707,True,0.9057,34.72,4,0.6146,0.6123,False,True,8,2024-08-01
UC00000574,South,Hyderabad,salon_spa_premium,318,1697.22,45687.89,0.3829,0.2587,True,0.9755,30.67,4,0.6897,0.593,False,False,0,
UC00000575,South,Chennai,beauty_wellness,309,1516.59,70504.59,0.4999,0.2183,True,0.95,52.07,5,0.8822,0.7909,True,False,0,
UC00000576,South,Bengaluru,beauty_wellness,547,979.74,45491.61,0.3373,0.2312,True,0.9849,46.71,3,0.6913,0.4792,False,False,0,
UC00000577,West,Mumbai,beauty_wellness,236,1057.22,22460.3,0.2997,0.2514,True,0.9087,23.79,4,0.5522,0.2367,True,True,5,2024-05-01
UC00000578,North,Lucknow,beauty_wellness,93,822.54,19612.09,0.5132,0.255,True,0.9386,22.38,3,0.7681,0.2811,False,False,0,
UC00000579,North,Delhi NCR,beauty_wellness,419,1174.23,43168.76,0.4667,0.2607,True,1.0,37.83,4,0.7251,0.6867,False,False,0,
UC00000580,East,Patna,home_cleaning,1627,1289.73,37695.04,0.5279,0.2167,True,0.9896,31.37,4,0.6736,0.5866,False,True,5,2024-05-01
UC00000581,North,Chandigarh,beauty_wellness,776,777.52,21790.32,0.4843,0.2774,True,0.9658,34.63,4,0.8144,0.527,True,False,0,
UC00000582,South,Chennai,appliance_repair,829,727.4,9836.37,0.439,0.1967,True,0.9933,14.44,3,0.6606,0.5064,False,False,0,
UC00000583,North,Delhi NCR,beauty_wellness,522,690.67,28483.41,0.4012,0.2473,True,0.958,44.4,4,0.8126,0.6643,False,True,4,2024-04-01
UC00000584,South,Bengaluru,home_cleaning,487,1475.9,86556.61,0.4223,0.215,True,0.9661,54.93,4,0.8231,0.5556,False,True,5,2024-05-01
UC00000585,North,Lucknow,plumbing_electrical,466,741.84,13496.8,0.3945,0.1948,True,0.9752,20.16,3,0.5963,0.4723,False,True,7,2024-07-01
UC00000586,East,Kolkata,home_cleaning,994,1005.72,21082.66,0.6107,0.2049,True,0.9429,21.51,5,0.6475,0.6098,True,True,6,2024-06-01
UC00000587,South,Hyderabad,plumbing_electrical,506,922.51,27895.17,0.5766,0.1814,True,0.9889,31.15,5,1.0,0.7218,True,True,5,2024-05-01
UC00000588,South,Kochi,beauty_wellness,588,1203.26,35439.97,0.4307,0.2337,True,0.973,36.16,5,0.7661,0.7529,True,False,0,
UC00000589,North,Jaipur,home_cleaning,161,765.52,40334.59,0.3949,0.1652,True,0.9776,51.48,5,0.6407,0.7328,True,False,0,
UC00000590,North,Jaipur,home_cleaning,369,1903.78,73765.19,0.3525,0.2552,True,0.9574,36.39,3,0.6987,0.5486,False,False,0,
UC00000591,West,Pune,appliance_repair,132,487.39,23311.04,0.4247,0.2034,True,0.9517,43.98,5,0.7922,0.5821,True,True,7,2024-07-01
UC00000592,East,Guwahati,home_cleaning,152,948.84,48670.73,0.4319,0.2242,True,0.952,55.15,4,0.8294,0.7198,False,True,8,2024-08-01
UC00000593,West,Ahmedabad,salon_spa_premium,368,2332.36,58832.48,0.456,0.2722,True,1.0,28.68,5,0.9346,0.6896,True,True,3,2024-03-01
UC00000594,West,Ahmedabad,plumbing_electrical,420,834.61,31634.17,0.4166,0.199,True,0.974,40.51,5,0.6756,0.609,True,False,0,
UC00000595,North,Delhi NCR,home_cleaning,1122,921.94,32203.41,0.3542,0.2331,True,0.9863,36.16,3,0.5583,0.4383,False,False,0,
UC00000596,East,Bhubaneswar,salon_spa_premium,616,2168.84,85446.24,0.3959,0.3083,True,0.9222,38.99,3,0.4691,0.555,False,True,5,2024-05-01
UC00000597,North,Delhi NCR,appliance_repair,188,844.87,44926.99,0.3488,0.1872,True,0.9603,54.95,4,0.9322,0.4036,True,True,8,2024-08-01
UC00000598,North,Delhi NCR,plumbing_electrical,337,610.04,18710.92,0.5748,0.1923,True,0.9438,35.28,3,0.7294,0.4792,False,True,8,2024-08-01
UC00000599,West,Pune,plumbing_electrical,751,928.48,45443.54,0.4524,0.1584,True,0.9932,44.04,2,0.5024,0.2925,False,False,0,
UC00000600,North,Jaipur,appliance_repair,328,1013.89,16615.13,0.4678,0.2265,True,0.9311,18.08,4,0.7397,0.6138,False,True,7,2024-07-01
UC00000601,South,Hyderabad,appliance_repair,586,994.97,32264.24,0.4156,0.1827,False,0.9756,33.41,2,0.4121,0.2955,True,False,0,
UC00000602,North,Jaipur,home_cleaning,1075,643.13,25004.76,0.6586,0.1982,True,0.9777,32.16,2,0.3544,0.369,False,True,5,2024-05-01
UC00000603,South,Chennai,appliance_repair,821,499.04,5339.75,0.4532,0.1679,True,1.0,12.12,4,0.7862,0.5849,False,True,3,2024-03-01
UC00000604,West,Ahmedabad,beauty_wellness,604,1124.22,23915.38,0.3303,0.212,True,0.941,20.13,3,0.6383,0.5423,False,False,0,
UC00000605,West,Mumbai,appliance_repair,547,1119.59,30436.9,0.3411,0.1726,True,0.9478,25.61,2,0.3039,0.3103,False,False,0,
UC00000606,West,Mumbai,plumbing_electrical,1126,718.59,13287.31,0.3905,0.2097,False,0.9002,22.86,2,0.6929,0.4919,False,False,0,
UC00000607,West,Ahmedabad,beauty_wellness,726,1004.1,29040.77,0.3979,0.2257,True,0.9855,30.95,5,0.6694,0.7933,True,False,0,
UC00000608,South,Chennai,salon_spa_premium,618,1718.95,108740.84,0.5664,0.2791,True,0.9393,61.33,4,0.5364,0.6367,True,False,0,
UC00000609,South,Kochi,beauty_wellness,325,1007.14,51351.84,0.458,0.2216,True,0.9664,44.74,3,0.6037,0.3751,False,False,0,
UC00000610,East,Patna,beauty_wellness,436,1255.17,52163.74,0.5335,0.2234,True,0.9374,51.92,4,0.8017,0.7641,False,False,0,
UC00000611,North,Jaipur,beauty_wellness,918,951.06,20755.41,0.4327,0.2229,True,0.9453,22.89,4,0.6072,0.4852,True,False,0,
UC00000612,South,Bengaluru,plumbing_electrical,105,482.74,17450.9,0.213,0.1663,True,0.955,37.54,4,0.6487,0.6263,False,True,8,2024-08-01
UC00000613,West,Mumbai,salon_spa_premium,529,1859.78,80733.67,0.4563,0.2571,True,0.9848,43.41,5,0.8568,0.6693,True,True,3,2024-03-01
UC00000614,North,Lucknow,appliance_repair,625,677.48,29204.71,0.3847,0.2118,True,0.9724,40.49,4,0.7006,0.4797,True,True,7,2024-07-01
UC00000615,North,Lucknow,appliance_repair,339,635.54,22528.22,0.4073,0.1748,True,0.9673,33.98,4,0.7214,0.6573,False,True,7,2024-07-01
UC00000616,South,Bengaluru,beauty_wellness,226,1106.99,36345.96,0.2968,0.2506,True,0.9427,37.28,5,0.7336,0.5547,True,True,5,2024-05-01
UC00000617,East,Bhubaneswar,beauty_wellness,1010,1432.02,56261.55,0.4548,0.2683,False,0.9221,38.31,1,0.3932,0.4107,False,False,0,
UC00000618,North,Delhi NCR,appliance_repair,987,1061.56,17797.72,0.5946,0.2393,True,0.9489,16.22,4,0.6236,0.598,False,False,0,
UC00000619,West,Ahmedabad,appliance_repair,161,458.68,13573.47,0.5619,0.2541,False,0.9112,30.19,1,0.4091,0.2652,False,False,0,
UC00000620,West,Surat,beauty_wellness,386,1313.62,11642.59,0.4183,0.2235,True,0.9251,8.69,4,0.8256,0.4214,True,True,4,2024-04-01
UC00000621,West,Ahmedabad,appliance_repair,352,893.77,22105.98,0.342,0.1696,True,0.9545,23.75,2,0.4591,0.3738,False,False,0,
UC00000622,North,Delhi NCR,salon_spa_premium,477,1972.26,56836.27,0.3586,0.2753,True,0.955,35.01,5,0.8311,0.5951,True,False,0,
UC00000623,North,Chandigarh,beauty_wellness,1003,1194.85,52998.3,0.3654,0.2384,True,0.9509,40.52,2,0.394,0.3409,False,False,0,
UC00000624,West,Ahmedabad,salon_spa_premium,456,1685.27,56974.67,0.3464,0.2708,True,0.9178,35.83,4,0.7979,0.5602,False,True,2,2024-02-01
UC00000625,North,Delhi NCR,beauty_wellness,671,1374.8,52023.58,0.3511,0.2591,True,0.9144,36.92,3,0.6103,0.5322,False,True,3,2024-03-01
UC00000626,South,Hyderabad,beauty_wellness,913,1182.17,37512.8,0.52,0.2383,False,0.9309,34.14,2,0.6499,0.5226,False,False,0,
UC00000627,West,Pune,beauty_wellness,211,1218.83,51289.33,0.3463,0.2559,True,0.9479,39.21,3,0.8319,0.36,False,True,5,2024-05-01
UC00000628,East,Patna,home_cleaning,603,1500.16,45319.82,0.4625,0.2082,False,0.9213,26.44,2,0.2629,0.3574,True,False,0,
UC00000629,North,Delhi NCR,appliance_repair,408,751.18,21082.69,0.426,0.193,True,0.9678,36.22,5,0.9652,0.7046,True,True,7,2024-07-01
UC00000630,North,Lucknow,home_cleaning,170,1288.2,41676.23,0.6948,0.2034,True,0.9343,29.9,2,0.4551,0.5044,False,False,0,
UC00000631,South,Bengaluru,appliance_repair,394,1034.27,45692.25,0.4064,0.2495,True,0.9604,38.98,3,0.5435,0.5686,False,True,5,2024-05-01
UC00000632,West,Mumbai,plumbing_electrical,568,769.4,26213.18,0.711,0.1415,False,0.9147,33.83,2,0.5486,0.491,True,False,0,
UC00000633,West,Mumbai,beauty_wellness,246,927.06,44429.84,0.2267,0.2343,True,0.9733,45.71,3,0.9185,0.4421,False,False,0,
UC00000634,South,Kochi,beauty_wellness,215,1001.89,39692.06,0.3212,0.2319,True,0.9395,44.53,3,0.7402,0.4036,False,False,0,
UC00000635,West,Mumbai,home_cleaning,240,1317.44,30313.88,0.3284,0.1977,True,0.9256,25.43,5,0.858,0.6239,True,False,0,
UC00000636,North,Lucknow,salon_spa_premium,673,1485.54,42805.41,0.5008,0.2528,True,0.9506,27.21,5,0.8477,0.7723,True,True,3,2024-03-01
UC00000637,West,Mumbai,salon_spa_premium,621,1748.29,105438.71,0.6328,0.2553,True,0.9303,55.42,4,0.6511,0.3259,True,True,3,2024-03-01
UC00000638,West,Pune,home_cleaning,392,1325.73,96879.08,0.3971,0.2047,True,0.9347,66.38,3,0.741,0.5028,False,False,0,
UC00000639,South,Hyderabad,salon_spa_premium,759,1005.39,31092.45,0.5337,0.2538,True,0.9438,38.96,4,0.9068,0.5187,True,False,0,
UC00000640,South,Bengaluru,beauty_wellness,855,1008.68,39966.27,0.5062,0.2136,True,0.9733,35.47,3,0.6972,0.5018,False,True,2,2024-02-01
UC00000641,West,Pune,appliance_repair,309,947.26,44505.92,0.5092,0.198,False,0.9032,42.99,3,0.6714,0.3545,True,False,0,
UC00000642,West,Ahmedabad,appliance_repair,419,825.41,37064.37,0.467,0.1809,True,0.981,42.87,3,0.6542,0.4394,False,False,0,
UC00000643,West,Ahmedabad,plumbing_electrical,337,905.75,61581.44,0.3759,0.1947,True,0.9585,65.9,4,0.6165,0.4445,True,False,0,
UC00000644,South,Bengaluru,home_cleaning,169,780.85,13913.12,0.374,0.2431,True,0.9738,21.72,4,0.681,0.4578,True,False,0,
UC00000645,North,Lucknow,plumbing_electrical,1067,505.44,18564.17,0.5558,0.1825,True,0.94,44.19,5,0.6611,0.5576,True,True,7,2024-07-01
UC00000646,North,Delhi NCR,beauty_wellness,352,1416.75,42344.37,0.2484,0.2389,True,0.9788,31.6,4,0.8201,0.5996,False,False,0,
UC00000647,South,Chennai,plumbing_electrical,421,819.47,40777.91,0.5549,0.2286,True,0.9458,45.82,3,0.7842,0.4077,False,False,0,
UC00000648,West,Pune,beauty_wellness,443,423.67,13530.51,0.6162,0.2583,True,0.9596,38.85,5,0.7863,0.5763,True,True,3,2024-03-01
UC00000649,North,Chandigarh,beauty_wellness,672,967.13,30099.47,0.5327,0.2117,True,1.0,30.05,4,0.8091,0.4327,True,False,0,
UC00000650,North,Delhi NCR,appliance_repair,763,1322.9,12168.38,0.5496,0.1916,True,0.9455,8.87,4,0.743,0.5883,False,False,0,
UC00000651,South,Chennai,plumbing_electrical,865,897.89,21028.05,0.4757,0.2525,True,0.9221,22.51,5,0.6525,0.5878,True,False,0,
UC00000652,North,Lucknow,salon_spa_premium,483,1413.03,21215.21,0.2293,0.2525,True,1.0,16.05,5,0.6981,0.6634,True,True,5,2024-05-01
UC00000653,East,Guwahati,beauty_wellness,867,1445.33,41303.92,0.5356,0.2392,True,0.9401,29.75,4,0.7056,0.6036,False,False,0,
UC00000654,East,Kolkata,plumbing_electrical,172,816.65,32819.23,0.3899,0.1915,True,0.9813,47.14,3,0.8418,0.4888,False,False,0,
UC00000655,West,Ahmedabad,beauty_wellness,1009,1587.28,35294.9,0.3702,0.241,True,0.938,24.37,4,0.4132,0.7755,True,True,2,2024-02-01
UC00000656,South,Bengaluru,salon_spa_premium,178,985.08,48773.04,0.3195,0.2599,True,0.9728,45.99,4,0.6684,0.692,False,False,0,
UC00000657,East,Guwahati,plumbing_electrical,1312,792.28,34923.2,0.5063,0.2076,True,0.9623,45.33,2,0.4782,0.4455,False,True,6,2024-06-01
UC00000658,South,Chennai,beauty_wellness,335,1000.07,43012.99,0.4795,0.199,True,0.9417,38.84,4,0.718,0.5145,True,False,0,
UC00000659,North,Lucknow,plumbing_electrical,543,803.68,29761.86,0.2579,0.1353,True,0.9692,39.9,4,0.5868,0.5608,False,False,0,
UC00000660,West,Ahmedabad,plumbing_electrical,615,860.55,34358.01,0.41,0.2024,True,0.9076,37.05,2,0.3969,0.3287,False,False,0,
UC00000661,South,Hyderabad,salon_spa_premium,703,1596.11,34937.81,0.326,0.2389,True,0.9541,23.37,4,0.691,0.9139,False,True,2,2024-02-01
UC00000662,West,Ahmedabad,beauty_wellness,812,1006.0,27169.84,0.405,0.2305,True,0.9151,31.07,4,0.7267,0.5395,True,True,2,2024-02-01
UC00000663,West,Mumbai,plumbing_electrical,1056,515.8,20336.21,0.4658,0.1659,True,0.9716,36.59,4,0.8085,0.5751,False,False,0,
UC00000664,North,Delhi NCR,appliance_repair,84,958.05,35203.9,0.1916,0.2319,True,0.9696,41.25,2,0.504,0.3365,False,False,0,
UC00000665,West,Surat,salon_spa_premium,207,1358.99,77963.37,0.4265,0.244,False,0.9763,52.33,2,0.6178,0.3008,False,False,0,
UC00000666,North,Delhi NCR,beauty_wellness,575,1067.7,38700.7,0.4313,0.239,True,0.983,42.37,3,0.6453,0.3602,False,True,4,2024-04-01
UC00000667,South,Chennai,home_cleaning,139,1844.61,33737.16,0.3567,0.2026,True,0.9184,21.96,4,0.7807,0.6102,False,False,0,
UC00000668,East,Kolkata,home_cleaning,1410,1149.16,44182.21,0.6125,0.2111,True,0.9731,42.28,5,0.6803,0.592,True,True,5,2024-05-01
UC00000669,East,Guwahati,salon_spa_premium,537,1998.91,58026.45,0.4966,0.2398,True,0.8993,32.02,2,0.506,0.4886,False,False,0,
UC00000670,South,Bengaluru,beauty_wellness,422,1232.96,51886.4,0.6002,0.2559,True,0.9491,47.06,4,0.6407,0.2978,True,False,0,
UC00000671,North,Lucknow,appliance_repair,400,796.17,24363.87,0.5504,0.2271,True,0.9455,29.26,2,0.3481,0.3589,False,False,0,
UC00000672,West,Mumbai,appliance_repair,165,646.37,19113.29,0.4898,0.2199,True,0.9152,37.12,4,0.8468,0.7541,False,True,7,2024-07-01
UC00000673,South,Bengaluru,beauty_wellness,1237,1069.61,46663.14,0.5351,0.2625,True,0.9943,48.96,5,0.7035,0.6779,True,True,2,2024-02-01
UC00000674,West,Mumbai,plumbing_electrical,822,772.07,36188.07,0.4006,0.1847,True,0.9641,42.91,2,0.5472,0.4636,False,False,0,
UC00000675,West,Surat,plumbing_electrical,318,413.53,10706.12,0.4474,0.195,True,0.9378,29.31,4,0.9637,0.5598,False,True,7,2024-07-01
UC00000676,West,Mumbai,beauty_wellness,1021,1165.99,71907.64,0.3302,0.2663,False,0.9326,57.79,1,0.4962,0.5367,False,False,0,
UC00000677,West,Mumbai,home_cleaning,481,1050.79,28206.6,0.4678,0.2,False,0.9235,26.46,2,0.6972,0.4301,False,False,0,
UC00000678,South,Hyderabad,beauty_wellness,768,1132.54,17340.4,0.2142,0.2832,True,0.9532,15.72,4,0.7475,0.591,False,False,0,
UC00000679,South,Hyderabad,beauty_wellness,98,1033.88,13864.28,0.2631,0.2367,True,0.9821,15.2,5,0.6219,0.578,True,False,0,
UC00000680,East,Bhubaneswar,salon_spa_premium,234,1619.84,20916.74,0.2155,0.264,True,0.9268,15.36,4,0.5516,0.5325,True,False,0,
UC00000681,North,Jaipur,appliance_repair,275,747.51,46877.74,0.3096,0.1908,True,0.9439,62.64,4,0.7457,0.3527,True,True,8,2024-08-01
UC00000682,West,Pune,salon_spa_premium,672,2001.96,46701.43,0.4983,0.2349,True,0.9797,22.9,4,0.7576,0.6043,False,False,0,
UC00000683,North,Chandigarh,plumbing_electrical,304,1171.27,38534.42,0.3432,0.2055,True,0.9905,38.41,5,0.7469,0.5771,True,False,0,
UC00000684,West,Surat,plumbing_electrical,234,690.41,9421.77,0.3097,0.1682,True,0.9543,15.41,4,0.6316,0.4547,True,False,0,
UC00000685,North,Chandigarh,home_cleaning,63,1299.95,45769.33,0.337,0.2174,True,0.9792,40.54,3,0.6805,0.3674,False,True,8,2024-08-01
UC00000686,South,Bengaluru,appliance_repair,358,763.33,34226.0,0.4726,0.2218,True,0.9841,41.35,3,0.7269,0.4376,False,True,3,2024-03-01
UC00000687,North,Chandigarh,beauty_wellness,256,1427.41,51433.64,0.2856,0.1991,True,0.9574,34.03,5,0.6758,0.5536,True,True,7,2024-07-01
UC00000688,East,Guwahati,beauty_wellness,1472,833.19,25519.38,0.587,0.2407,True,0.9527,33.03,2,0.4303,0.4988,False,True,3,2024-03-01
UC00000689,North,Jaipur,home_cleaning,253,1836.26,81371.02,0.3619,0.2149,True,0.9564,41.3,4,0.6274,0.6352,False,True,8,2024-08-01
UC00000690,North,Jaipur,salon_spa_premium,273,2402.54,117013.61,0.4484,0.2559,True,0.9734,48.39,3,0.771,0.4707,False,False,0,
UC00000691,South,Hyderabad,beauty_wellness,391,1151.6,28421.24,0.3737,0.2292,True,1.0,30.09,4,0.8869,0.585,False,False,0,
UC00000692,East,Guwahati,beauty_wellness,911,850.78,24946.49,0.6109,0.244,True,0.9729,29.41,3,0.7541,0.5478,False,False,0,
UC00000693,West,Ahmedabad,plumbing_electrical,535,630.89,12255.78,0.4153,0.1966,True,0.9709,21.31,2,0.4414,0.3537,False,True,7,2024-07-01
UC00000694,East,Kolkata,salon_spa_premium,653,1451.46,39515.4,0.3521,0.239,True,0.9552,32.43,5,0.6447,0.6032,True,False,0,
UC00000695,West,Mumbai,plumbing_electrical,931,934.88,27815.41,0.4665,0.2008,True,0.9431,31.68,5,0.6957,0.6601,True,False,0,
UC00000696,South,Hyderabad,appliance_repair,150,749.14,45181.25,0.3786,0.1825,True,0.9363,53.64,5,0.6451,0.7103,True,False,0,
UC00000697,West,Mumbai,home_cleaning,295,722.9,27154.74,0.3711,0.2457,True,0.9545,32.6,2,0.4326,0.3133,False,False,0,
UC00000698,North,Delhi NCR,salon_spa_premium,435,1693.9,69835.12,0.2913,0.2447,True,0.9827,41.45,4,0.7974,0.6135,False,True,4,2024-04-01
UC00000699,South,Bengaluru,beauty_wellness,1458,946.22,29598.18,0.5498,0.2441,True,0.9446,29.28,5,0.8856,0.6477,True,True,2,2024-02-01
UC00000700,South,Kochi,plumbing_electrical,611,843.02,15783.3,0.4209,0.1439,True,0.9805,17.18,5,0.5896,0.653,True,False,0,
UC00000701,North,Lucknow,plumbing_electrical,759,676.18,12641.3,0.4317,0.1216,True,0.9841,16.9,4,0.7372,0.4934,True,False,0,
UC00000702,North,Lucknow,beauty_wellness,514,1324.31,66126.11,0.5392,0.2232,True,0.9302,46.48,3,0.5664,0.3838,False,True,5,2024-05-01
UC00000703,West,Surat,salon_spa_premium,258,1622.12,42444.16,0.5043,0.2595,True,0.9447,27.48,4,0.7013,0.5005,True,True,4,2024-04-01
UC00000704,North,Jaipur,salon_spa_premium,1068,1507.54,68065.66,0.759,0.2678,True,0.9661,48.51,4,0.7502,0.5791,False,True,2,2024-02-01
UC00000705,West,Mumbai,beauty_wellness,338,745.72,42394.34,0.5143,0.2469,True,1.0,55.47,3,0.725,0.4486,False,True,4,2024-04-01
UC00000706,North,Jaipur,home_cleaning,352,1464.4,34593.47,0.4779,0.2075,True,0.9683,22.07,4,0.63,0.7545,False,True,5,2024-05-01
UC00000707,North,Delhi NCR,beauty_wellness,731,1092.78,56681.36,0.5429,0.2263,True,0.91,49.96,4,0.8226,0.5088,True,False,0,
UC00000708,South,Bengaluru,beauty_wellness,911,1360.37,49194.89,0.5271,0.2568,True,0.9812,38.54,2,0.5286,0.4954,False,True,2,2024-02-01
UC00000709,West,Pune,appliance_repair,521,1091.97,59370.94,0.422,0.1899,True,0.972,53.24,3,0.7626,0.4138,False,False,0,
UC00000710,North,Jaipur,beauty_wellness,759,752.36,16504.49,0.3317,0.2536,True,0.9817,25.11,4,0.7482,0.5355,True,True,4,2024-04-01
UC00000711,East,Kolkata,appliance_repair,310,699.58,32927.28,0.3585,0.1957,True,0.9334,42.74,3,0.4592,0.5026,True,False,0,
UC00000712,North,Lucknow,plumbing_electrical,340,794.08,22141.09,0.4759,0.1993,True,0.9411,35.55,4,0.8859,0.7736,False,True,8,2024-08-01
UC00000713,South,Chennai,appliance_repair,97,1120.37,48957.04,0.3113,0.2075,True,0.931,43.29,4,0.7725,0.6247,False,False,0,
UC00000714,East,Kolkata,appliance_repair,822,1143.67,48733.0,0.446,0.1566,True,0.9239,39.86,5,0.602,0.5727,True,False,0,
UC00000715,East,Bhubaneswar,beauty_wellness,308,1299.83,53338.66,0.5777,0.2642,True,0.9159,44.45,3,0.4952,0.5647,False,True,8,2024-08-01
UC00000716,West,Surat,home_cleaning,269,2017.07,87658.57,0.4347,0.2514,True,0.9648,45.41,5,0.6726,0.5506,True,True,6,2024-06-01
UC00000717,West,Pune,home_cleaning,46,1330.08,46246.77,0.5248,0.2334,True,0.9284,33.77,4,0.8199,0.6075,False,True,6,2024-06-01
UC00000718,West,Ahmedabad,plumbing_electrical,482,618.68,32603.63,0.365,0.1683,True,0.9611,57.78,4,0.7414,0.5278,True,True,6,2024-06-01
UC00000719,South,Chennai,appliance_repair,362,770.06,41904.52,0.4922,0.1865,False,0.9204,55.01,1,0.4202,0.3518,False,False,0,
UC00000720,East,Guwahati,home_cleaning,1174,1768.01,77464.9,0.5855,0.266,False,0.964,39.36,1,0.4315,0.3307,False,False,0,
UC00000721,North,Chandigarh,plumbing_electrical,680,732.46,21699.81,0.4899,0.1947,True,0.9677,30.06,4,0.7368,0.6206,False,False,0,
UC00000722,West,Mumbai,appliance_repair,222,758.62,24528.53,0.2923,0.1718,True,0.9908,33.87,2,0.2347,0.3009,False,True,8,2024-08-01
UC00000723,West,Mumbai,plumbing_electrical,160,659.41,24260.66,0.4641,0.1716,True,0.9705,32.71,4,0.5695,0.3029,True,True,8,2024-08-01
UC00000724,South,Bengaluru,salon_spa_premium,170,1480.05,71965.63,0.3034,0.2619,True,0.9719,44.01,5,0.7219,0.5767,True,False,0,
UC00000725,East,Guwahati,beauty_wellness,732,1197.69,57713.92,0.4579,0.2441,False,0.9318,41.56,1,0.4789,0.2919,False,False,0,
UC00000726,West,Pune,plumbing_electrical,114,250.0,7781.12,0.3598,0.1822,True,0.998,29.43,3,0.4573,0.4201,True,True,8,2024-08-01
