transaction_id,merchant_id,timestamp,amount,customer_rating,payment_method,cancellation_flag,tip_amount,treatment_active,settlement_delay,service_completion_rate
TXN0000018505,UC00000019,2025-12-29T15:03:00,1276.3,3.81,card,False,0.0,False,1.697,0.9697
TXN0000018506,UC00000019,2025-12-31T16:42:00,1723.93,4.24,UPI,False,0.0,False,1.682,0.9444
TXN0000018507,UC00000019,2025-12-09T13:11:00,1429.07,4.33,UPI,False,0.0,False,1.514,0.9399
TXN0000018508,UC00000019,2025-12-25T12:11:00,1550.17,4.94,wallet,False,0.0,False,1.757,0.9564
TXN0000018509,UC00000019,2025-12-31T17:44:00,1442.85,4.34,UPI,False,0.0,False,1.728,0.9702
TXN0000018510,UC00000019,2025-12-06T08:33:00,832.57,4.25,card,True,0.0,False,1.976,0.9815
TXN0000018511,UC00000019,2025-12-30T07:53:00,1847.23,4.5,UPI,False,0.0,False,0.625,0.9481
TXN0000018512,UC00000019,2025-12-08T20:28:00,1434.56,5.0,wallet,False,0.0,False,0.934,0.9802
TXN0000018513,UC00000019,2025-12-09T11:39:00,947.76,4.81,UPI,False,22.09,False,2.249,0.9612
TXN0000018514,UC00000019,2025-12-22T17:57:00,1282.46,4.81,UPI,False,0.0,False,0.839,0.9723
TXN0000018515,UC00000019,2025-12-06T15:34:00,1678.64,4.87,UPI,False,134.45,False,1.559,0.9643
TXN0000018516,UC00000019,2025-12-16T13:56:00,1185.89,4.04,card,False,0.0,False,1.646,0.9742
TXN0000018517,UC00000019,2025-12-01T09:45:00,1472.88,4.25,UPI,False,0.0,False,2.089,0.9683
TXN0000018518,UC00000019,2025-12-15T07:55:00,968.4,4.47,UPI,False,0.0,False,1.028,0.9594
TXN0000018519,UC00000019,2025-12-08T12:09:00,1267.22,4.54,UPI,False,0.0,False,1.14,0.9723
TXN0000018520,UC00000019,2025-12-26T18:54:00,1036.67,5.0,UPI,False,0.0,False,1.538,0.9777
TXN0000018521,UC00000019,2025-12-11T07:39:00,1854.93,4.68,UPI,False,0.0,False,2.033,0.9525
TXN0000018522,UC00000019,2025-12-18T15:08:00,894.11,4.0,UPI,False,0.0,False,0.892,0.9614
TXN0000018523,UC00000019,2025-12-03T20:46:00,1223.68,4.19,UPI,False,0.0,False,1.082,0.9528
TXN0000018524,UC00000019,2025-12-29T09:02:00,1146.59,4.28,UPI,False,0.0,False,1.84,0.9615
TXN0000018525,UC00000019,2025-12-21T10:03:00,1981.22,4.03,UPI,False,0.0,False,2.265,0.9798
TXN0000018526,UC00000019,2026-01-18T19:18:00,1107.45,4.53,UPI,False,0.0,False,0.814,0.9612
TXN0000018527,UC00000019,2026-01-07T17:40:00,1023.21,4.58,UPI,False,0.0,False,0.541,0.9798
TXN0000018528,UC00000019,2026-01-03T13:37:00,1548.45,3.81,UPI,False,0.0,False,1.38,0.9802
TXN0000018529,UC00000019,2026-01-06T14:28:00,1482.71,4.45,UPI,False,0.0,False,1.787,0.9528
TXN0000018530,UC00000019,2026-01-19T09:18:00,2103.0,4.47,UPI,False,0.0,False,2.115,0.9644
TXN0000018531,UC00000019,2026-01-07T07:25:00,1311.15,4.26,wallet,False,0.0,False,1.926,0.9576
TXN0000018532,UC00000019,2026-01-11T08:39:00,1253.89,4.68,UPI,False,44.51,False,1.267,0.9755
TXN0000018533,UC00000019,2026-01-01T18:44:00,1549.48,4.2,UPI,False,182.8,False,1.573,0.9527
TXN0000018534,UC00000019,2026-01-13T16:09:00,1458.46,4.33,UPI,False,0.0,False,1.208,0.9625
TXN0000018535,UC00000019,2026-01-25T10:08:00,1521.57,3.91,UPI,False,0.0,False,2.17,0.9732
TXN0000018536,UC00000019,2026-01-11T20:23:00,1434.49,4.67,UPI,False,0.0,False,1.72,0.9758
TXN0000018537,UC00000019,2026-01-30T13:55:00,1306.43,4.83,netbanking,False,0.0,False,1.313,0.9614
TXN0000018538,UC00000019,2026-01-06T09:02:00,1054.99,4.17,UPI,False,136.59,False,1.761,0.9652
TXN0000018539,UC00000019,2026-01-24T20:35:00,1438.1,4.35,UPI,False,55.42,False,2.038,0.9698
TXN0000018540,UC00000019,2026-01-22T09:50:00,1150.89,4.67,UPI,True,0.0,False,1.847,0.9868
TXN0000018541,UC00000019,2026-01-20T11:09:00,1357.01,4.37,UPI,False,0.0,False,1.025,0.9705
TXN0000018542,UC00000019,2026-01-27T09:15:00,1487.39,4.29,UPI,False,0.0,False,2.026,0.9823
TXN0000018543,UC00000019,2026-01-29T19:37:00,908.44,4.87,UPI,False,0.0,False,1.9,0.9597
TXN0000018544,UC00000019,2026-01-21T19:37:00,1800.41,4.84,UPI,False,0.0,False,0.879,0.9649
TXN0000018545,UC00000019,2026-01-27T14:57:00,1581.31,4.61,UPI,True,0.0,False,2.004,0.9445
TXN0000018546,UC00000019,2026-01-15T16:39:00,1299.31,4.53,cash,False,0.0,False,1.954,0.9613
TXN0000018547,UC00000019,2026-01-18T16:25:00,1197.9,3.67,UPI,False,0.0,False,1.824,0.963
TXN0000018548,UC00000019,2026-01-12T16:36:00,1359.85,4.24,UPI,False,0.0,False,2.286,0.9925
TXN0000018549,UC00000019,2026-01-02T17:20:00,1547.48,3.84,UPI,False,67.59,False,0.532,0.9473
TXN0000018550,UC00000019,2026-01-01T10:50:00,1550.73,4.5,UPI,False,0.0,False,0.976,0.9527
TXN0000018551,UC00000019,2026-01-28T15:39:00,1183.02,4.57,UPI,False,134.08,False,1.116,0.9877
TXN0000018552,UC00000019,2026-01-24T13:40:00,1010.14,4.33,UPI,False,0.0,False,1.456,0.9724
TXN0000018553,UC00000019,2026-01-07T13:16:00,1278.14,4.43,cash,False,123.71,False,1.884,0.9526
TXN0000018554,UC00000019,2026-01-07T16:30:00,978.83,4.14,UPI,False,0.0,False,0.663,0.9548
TXN0000018555,UC00000019,2026-01-26T08:51:00,1933.47,4.52,UPI,False,9.4,False,2.098,0.9425
TXN0000018556,UC00000019,2026-01-08T17:37:00,1007.31,4.49,UPI,False,0.0,False,2.171,0.9742
TXN0000018557,UC00000019,2026-01-20T12:36:00,1693.41,4.24,UPI,False,0.0,False,1.154,0.9656
TXN0000018558,UC00000019,2026-01-28T10:58:00,1201.71,3.92,UPI,False,0.0,False,2.037,0.9784
TXN0000018559,UC00000019,2026-01-10T20:59:00,1108.2,4.12,UPI,False,20.95,False,1.371,0.9584
TXN0000018560,UC00000019,2026-02-26T15:49:00,1769.36,4.44,card,True,0.0,False,0.837,0.9928
TXN0000018561,UC00000019,2026-02-08T10:29:00,1482.55,4.68,UPI,False,0.0,False,2.138,0.9729
TXN0000018562,UC00000019,2026-02-13T08:22:00,1558.87,5.0,UPI,False,77.67,False,1.419,0.962
TXN0000018563,UC00000019,2026-02-05T12:15:00,1109.43,4.7,UPI,False,0.0,False,2.01,0.9514
TXN0000018564,UC00000019,2026-02-24T12:36:00,1172.81,4.02,UPI,False,0.0,False,0.741,0.9596
TXN0000018565,UC00000019,2026-02-12T19:37:00,1861.76,4.55,UPI,False,0.0,False,0.802,0.9688
TXN0000018566,UC00000019,2026-02-20T20:22:00,960.99,4.16,wallet,False,0.0,False,1.453,0.9789
TXN0000018567,UC00000019,2026-02-18T13:42:00,1018.51,4.27,UPI,False,0.0,False,1.127,0.9683
TXN0000018568,UC00000019,2026-02-28T17:43:00,1288.88,4.48,UPI,False,0.0,False,1.234,0.9512
TXN0000018569,UC00000019,2026-02-11T11:45:00,1727.64,3.9,UPI,False,0.0,False,0.645,0.9532
TXN0000018570,UC00000019,2026-02-12T19:45:00,1196.15,4.25,UPI,False,0.0,False,1.337,0.9711
TXN0000018571,UC00000019,2026-02-07T07:05:00,1032.46,4.59,UPI,False,21.99,False,1.584,0.9958
TXN0000018572,UC00000019,2026-02-23T15:40:00,1880.21,4.45,wallet,False,0.0,False,2.035,0.9616
TXN0000018573,UC00000019,2026-02-16T12:26:00,1395.43,4.34,UPI,False,0.0,False,0.644,0.9797
TXN0000018574,UC00000019,2026-02-13T08:16:00,1616.1,3.81,UPI,False,0.0,False,1.195,0.9475
TXN0000018575,UC00000019,2026-02-12T11:58:00,1197.05,3.88,UPI,False,0.0,False,1.254,0.9543
TXN0000018576,UC00000019,2026-02-28T07:46:00,1563.76,4.05,UPI,False,0.0,False,0.744,0.946
TXN0000018577,UC00000019,2026-02-14T09:48:00,1602.33,4.27,UPI,False,0.0,False,1.501,0.9679
TXN0000018578,UC00000019,2026-02-28T15:23:00,1547.91,4.59,wallet,False,0.0,False,0.654,0.9542
TXN0000018579,UC00000019,2026-02-09T14:42:00,1073.84,5.0,UPI,False,0.0,False,1.885,0.956
TXN0000018580,UC00000019,2026-02-19T12:00:00,1301.62,4.39,UPI,False,0.0,False,1.446,0.9563
TXN0000018581,UC00000019,2026-02-08T08:45:00,1292.26,4.07,UPI,False,0.0,False,0.685,0.9472
TXN0000018582,UC00000019,2026-02-26T14:31:00,970.59,4.1,netbanking,False,0.0,False,1.241,0.9764
TXN0000018583,UC00000019,2026-02-19T09:43:00,1270.03,4.66,UPI,False,0.0,False,1.211,0.956
TXN0000018584,UC00000019,2026-02-02T18:24:00,1587.72,4.14,UPI,False,0.0,False,0.741,0.9562
TXN0000018585,UC00000019,2026-02-21T10:33:00,1302.56,3.55,UPI,False,0.0,False,1.584,0.9675
TXN0000018586,UC00000019,2026-02-03T07:47:00,1686.52,4.87,UPI,False,0.0,False,2.107,0.9644
TXN0000018587,UC00000019,2026-02-02T18:42:00,1142.62,4.21,wallet,False,0.0,False,1.162,0.9619
TXN0000018588,UC00000019,2026-02-17T09:44:00,1293.76,4.49,netbanking,False,0.0,False,0.796,0.9455
TXN0000018589,UC00000019,2026-02-27T17:54:00,1285.06,3.53,UPI,False,101.94,False,1.886,0.9634
TXN0000018590,UC00000019,2026-02-11T15:11:00,1369.66,4.1,UPI,False,84.2,False,0.663,0.9759
TXN0000018591,UC00000019,2026-02-24T11:41:00,2120.27,4.32,UPI,False,0.0,False,2.256,0.9965
TXN0000018592,UC00000019,2026-02-17T14:02:00,1998.37,4.13,UPI,False,0.0,False,2.008,0.9649
TXN0000018593,UC00000019,2026-02-22T12:38:00,1894.16,4.71,wallet,False,0.0,False,0.88,0.9784
TXN0000018594,UC00000019,2026-02-26T10:38:00,858.16,4.94,UPI,False,114.69,False,1.356,0.9651
TXN0000018595,UC00000019,2026-02-01T16:19:00,1421.16,4.21,UPI,False,0.0,False,1.103,0.971
TXN0000018596,UC00000019,2026-02-03T20:28:00,1511.26,4.97,UPI,False,0.0,False,2.271,1.0
TXN0000018597,UC00000019,2026-02-01T13:13:00,1684.56,3.87,UPI,False,197.99,False,1.431,0.9601
TXN0000018598,UC00000019,2026-02-13T20:17:00,2235.31,4.46,UPI,False,0.0,False,0.856,0.9474
TXN0000018599,UC00000019,2026-02-04T19:54:00,1267.24,5.0,card,False,0.0,False,1.657,0.9634
TXN0000018600,UC00000019,2026-02-01T16:01:00,1779.82,3.99,UPI,True,0.0,False,2.16,0.9588
TXN0000018601,UC00000019,2026-02-16T16:38:00,1600.04,3.71,UPI,False,0.0,False,1.114,0.9685
TXN0000018602,UC00000019,2026-02-09T14:19:00,1463.5,4.52,UPI,False,0.0,False,1.096,0.9748
TXN0000018603,UC00000019,2026-02-18T08:42:00,1005.87,4.36,UPI,False,0.0,False,0.887,0.9678
TXN0000018604,UC00000019,2026-03-23T13:41:00,1518.52,4.43,UPI,False,0.0,False,1.682,0.9489
TXN0000018605,UC00000019,2026-03-31T17:08:00,1073.51,5.0,UPI,False,0.0,False,1.359,0.9478
TXN0000018606,UC00000019,2026-03-10T09:51:00,1697.76,4.17,UPI,False,87.65,False,1.348,0.9782
TXN0000018607,UC00000019,2026-03-07T17:23:00,1713.17,4.31,UPI,False,0.0,False,1.107,0.9705
TXN0000018608,UC00000019,2026-03-14T17:13:00,1503.79,3.84,netbanking,False,0.0,False,0.969,0.961
TXN0000018609,UC00000019,2026-03-29T17:33:00,1173.52,4.35,UPI,True,0.0,False,1.998,0.9771
TXN0000018610,UC00000019,2026-03-26T09:51:00,1754.19,4.16,UPI,False,25.36,False,1.255,0.969
TXN0000018611,UC00000019,2026-03-03T15:17:00,1613.82,4.2,UPI,True,0.0,False,1.84,0.966
TXN0000018612,UC00000019,2026-03-08T20:17:00,1049.12,4.54,UPI,False,0.0,False,1.311,0.9567
TXN0000018613,UC00000019,2026-03-29T13:20:00,1265.7,4.36,UPI,False,0.0,False,1.832,0.9606
TXN0000018614,UC00000019,2026-03-13T08:48:00,1686.8,4.09,UPI,False,0.0,False,1.773,0.9423
TXN0000018615,UC00000019,2026-03-08T14:05:00,2754.98,4.58,UPI,False,15.97,False,1.417,0.9584
TXN0000018616,UC00000019,2026-03-30T10:56:00,1199.41,4.47,UPI,False,0.0,False,2.23,0.9836
TXN0000018617,UC00000019,2026-03-05T09:12:00,1200.47,4.08,UPI,False,0.0,False,1.7,0.9763
TXN0000018618,UC00000019,2026-03-08T19:56:00,1485.47,4.45,wallet,False,0.0,False,1.333,0.958
TXN0000018619,UC00000019,2026-03-20T09:54:00,1293.44,4.77,UPI,False,0.0,False,1.984,0.9644
TXN0000018620,UC00000019,2026-03-07T09:03:00,1491.78,3.97,UPI,False,0.0,False,2.029,0.96
TXN0000018621,UC00000019,2026-03-26T11:56:00,1219.12,4.49,UPI,False,28.3,False,2.079,0.9607
TXN0000018622,UC00000019,2026-03-30T11:36:00,1329.47,4.19,UPI,False,0.0,False,1.867,0.9751
TXN0000018623,UC00000019,2026-03-04T19:00:00,2021.89,4.57,UPI,False,0.0,False,1.225,0.9792
TXN0000018624,UC00000019,2026-03-27T13:12:00,2206.71,3.93,UPI,False,0.0,False,1.26,0.9615
TXN0000018625,UC00000019,2026-03-07T11:06:00,1612.19,4.67,UPI,False,0.0,False,1.306,0.9662
TXN0000018626,UC00000019,2026-03-31T14:29:00,1645.34,4.21,UPI,False,0.0,False,1.439,0.9637
TXN0000018627,UC00000019,2026-03-13T10:56:00,1793.78,4.41,wallet,False,0.0,False,2.334,0.9866
TXN0000018628,UC00000019,2026-03-14T10:50:00,1327.77,4.41,netbanking,False,0.0,False,2.305,0.9483
TXN0000018629,UC00000019,2026-03-16T14:51:00,1232.03,4.85,UPI,False,0.0,False,0.991,0.9597
TXN0000018630,UC00000019,2026-03-09T20:43:00,2665.74,4.18,UPI,False,0.0,False,1.024,0.9364
TXN0000018631,UC00000019,2026-03-12T11:42:00,1112.2,4.38,wallet,False,99.68,False,2.155,0.9534
TXN0000018632,UC00000019,2026-03-30T07:34:00,1240.1,3.95,UPI,False,0.0,False,2.296,0.9732
TXN0000018633,UC00000019,2026-03-24T11:00:00,1204.26,4.08,UPI,False,0.0,False,0.613,0.9699
TXN0000018634,UC00000019,2026-03-15T07:55:00,1420.62,4.75,wallet,False,26.21,False,1.708,0.9559
TXN0000018635,UC00000019,2026-03-16T07:38:00,1430.32,4.33,UPI,False,0.0,False,1.762,0.9706
TXN0000018636,UC00000019,2026-03-04T07:35:00,1703.6,5.0,UPI,False,0.0,False,2.01,0.9597
TXN0000018637,UC00000019,2026-03-04T08:38:00,976.13,3.85,UPI,False,0.0,False,1.974,0.9613
TXN0000018638,UC00000019,2026-03-15T12:25:00,962.67,4.43,UPI,False,0.0,False,2.147,0.9769
TXN0000018639,UC00000019,2026-03-05T19:38:00,1372.19,4.63,UPI,False,41.31,False,2.127,0.9687
TXN0000018640,UC00000019,2026-03-05T11:16:00,1288.44,4.94,card,True,0.0,False,1.815,0.9826
TXN0000018641,UC00000019,2026-03-24T09:32:00,1145.45,4.64,UPI,False,0.0,False,2.342,0.9762
TXN0000018642,UC00000019,2026-03-16T18:53:00,1719.85,4.48,UPI,False,23.83,False,0.814,0.9693
TXN0000018643,UC00000019,2026-03-05T10:31:00,1508.09,4.99,UPI,False,0.0,False,0.894,0.9676
TXN0000018644,UC00000019,2026-03-07T15:31:00,784.15,3.38,UPI,False,0.0,False,1.522,0.9655
TXN0000018645,UC00000019,2026-03-31T20:42:00,1508.15,3.93,wallet,False,0.0,False,2.055,0.9529
TXN0000018646,UC00000019,2026-03-27T16:55:00,1120.23,4.16,wallet,False,0.0,False,1.472,0.9588
TXN0000018647,UC00000019,2026-03-08T10:26:00,1986.77,4.57,UPI,False,0.0,False,2.036,0.9553
TXN0000018648,UC00000019,2026-03-17T10:06:00,1238.05,4.93,UPI,False,0.0,False,2.123,0.9711
TXN0000018649,UC00000019,2026-03-18T20:58:00,1425.82,4.5,card,False,0.0,False,1.13,0.942
TXN0000018650,UC00000019,2026-03-16T15:52:00,1053.3,5.0,UPI,True,0.0,False,1.928,0.9658
TXN0000018651,UC00000019,2026-03-04T18:25:00,1624.06,4.15,UPI,False,0.0,False,1.3,0.9709
TXN0000018652,UC00000019,2026-03-20T18:07:00,1609.04,4.44,UPI,False,0.0,False,1.89,0.9833
TXN0000018653,UC00000019,2026-03-20T15:39:00,1046.94,4.24,wallet,False,0.0,False,1.457,0.956
TXN0000018654,UC00000019,2026-03-12T13:09:00,1873.09,4.48,card,False,0.0,False,2.281,0.9676
TXN0000018655,UC00000019,2026-03-26T10:54:00,1645.9,3.69,UPI,False,0.0,False,0.769,0.9561
TXN0000018656,UC00000019,2026-04-25T16:52:00,1532.57,4.65,UPI,False,73.17,False,0.82,0.9518
TXN0000018657,UC00000019,2026-04-25T12:18:00,963.01,4.95,UPI,False,129.39,False,1.125,0.9692
TXN0000018658,UC00000019,2026-04-02T14:12:00,1345.85,4.33,UPI,False,80.61,False,0.947,0.9798
TXN0000018659,UC00000019,2026-04-03T18:58:00,1641.66,4.73,UPI,False,0.0,False,0.709,0.9855
TXN0000018660,UC00000019,2026-04-13T20:44:00,957.32,4.43,UPI,False,0.0,False,0.541,0.9669
TXN0000018661,UC00000019,2026-04-28T07:49:00,1356.82,4.72,netbanking,False,0.0,False,1.424,0.9495
TXN0000018662,UC00000019,2026-04-29T13:36:00,1382.72,5.0,card,False,0.0,False,1.68,0.9462
TXN0000018663,UC00000019,2026-04-08T10:01:00,1668.65,4.23,UPI,False,0.0,False,1.421,0.9627
TXN0000018664,UC00000019,2026-04-13T13:10:00,1596.07,4.73,UPI,False,0.0,False,0.87,0.9865
TXN0000018665,UC00000019,2026-04-26T13:53:00,1152.47,3.97,netbanking,False,41.29,False,2.217,0.9614
TXN0000018666,UC00000019,2026-04-12T16:44:00,804.26,4.41,UPI,False,0.0,False,1.437,0.9488
TXN0000018667,UC00000019,2026-04-03T18:54:00,1147.32,4.4,UPI,False,92.27,False,0.933,0.9685
TXN0000018668,UC00000019,2026-04-07T16:24:00,1040.03,4.85,netbanking,False,0.0,False,0.622,0.9834
TXN0000018669,UC00000019,2026-04-21T20:18:00,2317.76,4.64,UPI,False,130.13,False,2.293,0.9642
TXN0000018670,UC00000019,2026-04-23T19:36:00,1033.02,4.67,netbanking,False,0.0,False,0.994,0.972
TXN0000018671,UC00000019,2026-04-14T12:09:00,1801.2,5.0,UPI,False,0.0,False,1.312,0.9762
TXN0000018672,UC00000019,2026-04-17T14:00:00,1273.96,4.19,UPI,False,0.0,False,0.659,0.9681
TXN0000018673,UC00000019,2026-04-10T10:51:00,1567.08,3.4,UPI,True,0.0,False,1.284,0.9585
TXN0000018674,UC00000019,2026-04-30T14:28:00,1718.99,4.41,UPI,False,0.0,False,1.874,0.9687
TXN0000018675,UC00000019,2026-04-21T09:30:00,842.93,4.35,UPI,False,115.19,False,0.532,0.9665
TXN0000018676,UC00000019,2026-04-28T16:02:00,1954.68,3.84,UPI,False,0.0,False,1.378,0.9665
TXN0000018677,UC00000019,2026-04-19T09:08:00,1358.28,5.0,card,False,0.0,False,1.35,0.9686
TXN0000018678,UC00000019,2026-04-04T07:23:00,1031.29,4.74,UPI,False,32.57,False,0.883,0.9798
TXN0000018679,UC00000019,2026-04-14T14:52:00,1312.93,4.86,card,True,0.0,False,1.232,0.9481
TXN0000018680,UC00000019,2026-04-13T20:34:00,1091.07,3.7,wallet,False,0.0,False,1.787,0.9801
TXN0000018681,UC00000019,2026-04-29T17:49:00,1181.75,4.94,UPI,False,97.42,False,1.772,0.9626
TXN0000018682,UC00000019,2026-04-20T09:34:00,1392.9,3.81,UPI,False,0.0,False,1.103,0.9428
TXN0000018683,UC00000019,2026-04-24T17:55:00,1617.88,3.92,UPI,False,0.0,False,0.541,0.9643
TXN0000018684,UC00000019,2026-04-02T10:35:00,1388.82,4.76,card,False,35.84,False,1.771,0.9694
TXN0000018685,UC00000019,2026-04-04T18:42:00,1923.77,4.18,UPI,True,0.0,False,1.104,0.9465
TXN0000018686,UC00000019,2026-04-22T13:30:00,842.3,4.13,wallet,False,0.0,False,1.653,0.9718
TXN0000018687,UC00000019,2026-04-20T19:13:00,1528.23,5.0,UPI,False,0.0,False,1.047,0.9523
TXN0000018688,UC00000019,2026-04-03T11:59:00,1826.19,4.06,UPI,False,0.0,False,1.184,0.9501
TXN0000018689,UC00000019,2026-04-23T16:07:00,1184.9,4.38,UPI,False,0.0,False,1.157,0.9645
TXN0000018690,UC00000019,2026-04-25T09:28:00,1473.54,4.09,UPI,False,0.0,False,1.393,0.9572
TXN0000018691,UC00000019,2026-04-13T14:56:00,1450.47,4.59,UPI,False,85.87,False,1.201,0.9636
TXN0000018692,UC00000019,2026-04-15T08:29:00,918.04,4.08,UPI,False,0.0,False,1.027,0.9569
TXN0000018693,UC00000019,2026-04-28T09:28:00,1192.11,4.08,UPI,False,0.0,False,0.698,0.974
TXN0000018694,UC00000019,2026-04-16T08:06:00,1012.6,4.55,UPI,False,0.0,False,2.31,0.9444
TXN0000018695,UC00000019,2026-04-06T16:59:00,1329.97,4.35,UPI,True,0.0,False,1.481,0.9391
TXN0000018696,UC00000019,2026-04-24T19:32:00,1156.95,4.62,UPI,False,0.0,False,2.11,0.966
TXN0000018697,UC00000019,2026-04-24T14:45:00,1363.22,5.0,UPI,False,28.84,False,0.597,0.9439
TXN0000018698,UC00000019,2026-04-05T10:24:00,1487.08,3.9,UPI,False,0.0,False,0.972,0.9977
TXN0000018699,UC00000019,2026-04-19T18:47:00,1743.75,4.35,UPI,False,0.0,False,1.281,0.9855
TXN0000018700,UC00000019,2026-04-24T15:36:00,904.96,4.48,wallet,False,0.0,False,1.009,0.9795
TXN0000018701,UC00000019,2026-04-30T18:38:00,1603.5,4.21,UPI,False,0.0,False,2.116,0.9685
TXN0000018702,UC00000019,2026-04-15T08:57:00,1016.84,4.27,UPI,False,0.0,False,0.743,0.9804
TXN0000018703,UC00000019,2026-04-29T13:36:00,1083.63,4.29,UPI,True,0.0,False,0.672,0.9653
TXN0000018704,UC00000019,2026-04-25T18:44:00,2397.12,4.5,UPI,False,0.0,False,0.844,0.9609
TXN0000018705,UC00000019,2026-04-08T15:34:00,1367.28,4.3,UPI,False,57.27,False,0.979,0.9777
TXN0000018706,UC00000019,2026-04-01T15:55:00,1313.21,4.75,UPI,False,0.0,False,1.721,0.9785
TXN0000018707,UC00000019,2026-04-08T09:31:00,1260.96,4.71,UPI,False,0.0,False,1.252,0.9663
TXN0000018708,UC00000019,2026-04-19T11:15:00,996.73,3.99,UPI,False,0.0,False,1.839,0.9636
TXN0000018709,UC00000019,2026-04-29T13:49:00,820.65,5.0,UPI,True,0.0,False,0.761,0.9832
TXN0000018710,UC00000019,2026-04-28T12:29:00,1673.18,5.0,UPI,False,0.0,False,1.596,0.9639
TXN0000018711,UC00000019,2026-04-29T16:46:00,2012.04,4.46,UPI,False,0.0,False,0.521,0.9607
TXN0000018712,UC00000019,2026-04-01T17:30:00,1507.76,4.2,UPI,True,0.0,False,1.063,0.9535
TXN0000018713,UC00000019,2026-04-21T07:53:00,1444.49,4.34,UPI,False,0.0,False,2.274,0.983
TXN0000018714,UC00000019,2026-04-12T20:31:00,1115.47,4.16,UPI,False,0.0,False,1.528,0.9541
TXN0000018715,UC00000019,2026-04-06T11:52:00,1690.89,4.31,UPI,False,0.0,False,1.032,0.9605
TXN0000018716,UC00000019,2026-04-10T09:06:00,1122.87,4.27,UPI,False,0.0,False,1.579,0.9907
TXN0000018717,UC00000019,2026-04-19T10:16:00,1196.96,4.17,UPI,False,0.0,False,2.246,0.9607
TXN0000018718,UC00000019,2026-05-31T12:22:00,1185.09,4.3,UPI,False,46.99,False,1.252,0.9475
TXN0000018719,UC00000019,2026-05-30T10:56:00,1134.54,3.84,UPI,False,0.0,False,1.608,0.9606
TXN0000018720,UC00000019,2026-05-19T11:08:00,1525.23,4.74,UPI,False,37.37,False,0.817,0.9575
TXN0000018721,UC00000019,2026-05-04T10:03:00,1510.45,4.26,UPI,False,145.91,False,0.846,0.9397
TXN0000018722,UC00000019,2026-05-04T13:08:00,1263.14,4.88,netbanking,False,0.0,False,2.131,0.9868
TXN0000018723,UC00000019,2026-05-04T13:46:00,1837.83,4.66,UPI,False,0.0,False,1.968,0.9846
TXN0000018724,UC00000019,2026-05-26T07:37:00,1510.09,4.81,UPI,False,0.0,False,2.01,0.9859
TXN0000018725,UC00000019,2026-05-28T08:36:00,929.18,4.06,UPI,False,0.0,False,0.895,0.9778
TXN0000018726,UC00000019,2026-05-21T10:28:00,1732.42,4.45,UPI,False,0.0,False,0.869,0.9645
TXN0000018727,UC00000019,2026-05-11T08:45:00,1570.76,3.86,netbanking,False,46.48,False,2.304,0.9727
TXN0000018728,UC00000019,2026-05-15T20:59:00,1465.87,4.46,UPI,False,0.0,False,0.55,0.942
TXN0000018729,UC00000019,2026-05-19T17:29:00,1738.32,4.35,UPI,False,42.46,False,1.853,0.9701
TXN0000018730,UC00000019,2026-05-11T15:05:00,1441.21,4.19,wallet,False,0.0,False,0.745,0.9448
TXN0000018731,UC00000019,2026-05-14T09:37:00,1456.55,3.55,wallet,False,0.0,False,1.162,0.9751
TXN0000018732,UC00000019,2026-05-25T17:51:00,1812.3,4.29,UPI,False,191.8,False,2.283,0.9613
TXN0000018733,UC00000019,2026-05-02T18:38:00,1264.98,4.52,UPI,False,0.0,False,1.426,0.976
TXN0000018734,UC00000019,2026-05-29T11:25:00,1053.4,5.0,UPI,False,0.0,False,1.956,0.9782
TXN0000018735,UC00000019,2026-05-20T14:24:00,1858.77,3.56,UPI,False,0.0,False,1.71,0.9685
TXN0000018736,UC00000019,2026-05-04T07:02:00,1500.93,4.41,UPI,False,11.96,False,1.909,0.9663
TXN0000018737,UC00000019,2026-05-07T10:47:00,1300.63,4.03,UPI,False,0.0,False,1.198,0.9658
TXN0000018738,UC00000019,2026-05-10T16:13:00,1690.07,4.56,card,False,41.88,False,1.256,0.9575
TXN0000018739,UC00000019,2026-05-08T15:00:00,1378.06,5.0,UPI,False,76.99,False,0.852,0.9735
TXN0000018740,UC00000019,2026-05-01T17:28:00,1406.91,4.57,UPI,False,0.0,False,1.325,0.945
TXN0000018741,UC00000019,2026-05-24T13:58:00,822.08,4.94,wallet,False,0.0,False,1.286,0.9794
TXN0000018742,UC00000019,2026-05-14T20:07:00,1105.64,4.77,UPI,False,0.0,False,0.578,0.9733
TXN0000018743,UC00000019,2026-05-04T17:51:00,1516.99,4.83,UPI,False,68.21,False,0.667,0.9543
TXN0000018744,UC00000019,2026-05-05T17:01:00,1528.07,4.61,UPI,False,0.0,False,0.728,0.9536
TXN0000018745,UC00000019,2026-05-31T10:59:00,1543.21,4.47,UPI,False,0.0,False,1.758,0.9416
TXN0000018746,UC00000019,2026-05-24T16:53:00,1486.2,4.82,UPI,False,0.0,False,1.261,0.9858
TXN0000018747,UC00000019,2026-05-05T12:49:00,934.73,4.44,UPI,True,0.0,False,0.927,0.9766
TXN0000018748,UC00000019,2026-05-06T14:04:00,1059.85,4.12,wallet,False,42.36,False,1.753,0.9612
TXN0000018749,UC00000019,2026-05-10T14:07:00,1168.73,4.28,wallet,True,0.0,False,0.988,0.9619
