merchant_id,month,target_month,default_probability,predicted_class,split,risk_band,city,business_type,loan_amount,payout_amount,working_capital_gap,default_flag
UC00000980,2025-05,2025-06,0.5786321726167367,0,train,Medium,Chennai,beauty_wellness,0.0,37923.7,3346.27,False
UC00000980,2025-06,2025-07,0.7274537180529973,1,train,High,Chennai,beauty_wellness,0.0,41093.84,2882.81,False
UC00000980,2025-07,2025-08,0.6548560624340365,0,train,Medium,Chennai,beauty_wellness,0.0,32384.34,2593.59,False
UC00000980,2025-08,2025-09,0.6041291111762661,0,train,Medium,Chennai,beauty_wellness,0.0,37297.36,2336.34,False
UC00000980,2025-09,2025-10,0.55572771322196,0,train,Medium,Chennai,beauty_wellness,0.0,44044.02,0.0,False
UC00000980,2025-10,2025-11,0.5569881532812394,0,train,Medium,Chennai,beauty_wellness,0.0,32090.21,1374.95,False
UC00000980,2025-11,2025-12,0.4475652974152498,0,test,Medium,Chennai,beauty_wellness,0.0,45915.27,3271.99,False
UC00000980,2025-12,2026-01,0.635643713271741,0,test,Medium,Chennai,beauty_wellness,0.0,46191.8,0.0,False
UC00000980,2026-01,2026-02,0.4734603517174905,0,test,Medium,Chennai,beauty_wellness,8366.76,38521.32,2599.78,False
UC00000980,2026-02,2026-03,0.5669765020418678,0,test,Medium,Chennai,beauty_wellness,0.0,39804.28,0.0,False
UC00000980,2026-03,2026-04,0.4652338501265439,0,test,Medium,Chennai,beauty_wellness,0.0,40788.99,2321.35,False
UC00000980,2026-04,2026-05,0.6174580641480287,0,test,Medium,Chennai,beauty_wellness,0.0,36675.06,4513.26,False
UC00000981,2024-01,2024-02,0.3739842844458064,0,train,Medium,Ahmedabad,home_cleaning,0.0,35310.69,6763.99,False
UC00000981,2024-02,2024-03,0.3478681814222741,0,train,Medium,Ahmedabad,home_cleaning,0.0,25194.19,9420.42,False
UC00000981,2024-03,2024-04,0.3135417608006129,0,train,Medium,Ahmedabad,home_cleaning,10760.61,29873.39,3639.94,False
UC00000981,2024-04,2024-05,0.2917997993881374,0,train,Low,Ahmedabad,home_cleaning,6775.51,27796.29,0.0,False
UC00000981,2024-05,2024-06,0.3027967325879341,0,train,Medium,Ahmedabad,home_cleaning,0.0,45738.13,0.0,False
UC00000981,2024-06,2024-07,0.4656462843435837,0,train,Medium,Ahmedabad,home_cleaning,0.0,32994.51,309.53,False
UC00000981,2024-07,2024-08,0.3610643097377449,0,train,Medium,Ahmedabad,home_cleaning,0.0,30672.66,3219.02,False
UC00000981,2024-08,2024-09,0.505961119490791,0,train,Medium,Ahmedabad,home_cleaning,15328.76,37871.68,0.0,False
UC00000981,2024-09,2024-10,0.4953141730441558,0,train,Medium,Ahmedabad,home_cleaning,0.0,18455.68,1614.57,False
UC00000981,2024-10,2024-11,0.3181710229267395,0,train,Medium,Ahmedabad,home_cleaning,0.0,39224.22,0.0,False
UC00000981,2024-11,2024-12,0.4441363958357615,0,train,Medium,Ahmedabad,home_cleaning,8103.97,26589.67,2917.13,False
UC00000981,2024-12,2025-01,0.5411488484122431,0,train,Medium,Ahmedabad,home_cleaning,0.0,38112.69,0.0,False
UC00000981,2025-01,2025-02,0.4667991282081516,0,train,Medium,Ahmedabad,home_cleaning,0.0,38079.87,0.0,False
UC00000981,2025-02,2025-03,0.4388057704183986,0,train,Medium,Ahmedabad,home_cleaning,0.0,44947.98,0.0,False
UC00000981,2025-03,2025-04,0.5246652338822528,0,train,Medium,Ahmedabad,home_cleaning,5924.65,32858.92,1741.97,False
UC00000981,2025-04,2025-05,0.4926243387491462,0,train,Medium,Ahmedabad,home_cleaning,0.0,44239.77,0.0,False
UC00000981,2025-05,2025-06,0.4923160906041078,0,train,Medium,Ahmedabad,home_cleaning,10635.09,49929.53,0.0,False
UC00000981,2025-06,2025-07,0.5821791602369432,0,train,Medium,Ahmedabad,home_cleaning,0.0,30873.61,2765.86,False
UC00000981,2025-07,2025-08,0.5168629373095674,0,train,Medium,Ahmedabad,home_cleaning,0.0,37595.83,0.0,False
UC00000981,2025-08,2025-09,0.5189006332764082,0,train,Medium,Ahmedabad,home_cleaning,0.0,38393.71,0.0,False
UC00000981,2025-09,2025-10,0.474743754177197,0,train,Medium,Ahmedabad,home_cleaning,0.0,0.0,0.0,False
UC00000981,2025-10,2025-11,0.0082874265295641,0,train,Low,Ahmedabad,home_cleaning,0.0,0.0,0.0,False
UC00000981,2025-11,2025-12,0.0072250985474599,0,test,Low,Ahmedabad,home_cleaning,0.0,0.0,0.0,False
UC00000981,2025-12,2026-01,0.0144028618143627,0,test,Low,Ahmedabad,home_cleaning,0.0,0.0,0.0,False
UC00000981,2026-01,2026-02,0.0142120650154546,0,test,Low,Ahmedabad,home_cleaning,0.0,0.0,0.0,False
UC00000981,2026-02,2026-03,0.0140237597662014,0,test,Low,Ahmedabad,home_cleaning,0.0,0.0,0.0,False
UC00000981,2026-03,2026-04,0.0138379144772722,0,test,Low,Ahmedabad,home_cleaning,0.0,0.0,0.0,False
UC00000981,2026-04,2026-05,0.0136544979348953,0,test,Low,Ahmedabad,home_cleaning,0.0,0.0,0.0,False
UC00000982,2024-01,2024-02,0.3768491375320948,0,train,Medium,Jaipur,beauty_wellness,0.0,43318.83,1876.33,False
UC00000982,2024-02,2024-03,0.326242075616874,0,train,Medium,Jaipur,beauty_wellness,0.0,36895.38,1494.95,False
UC00000982,2024-03,2024-04,0.2737690740769027,0,train,Low,Jaipur,beauty_wellness,0.0,29439.64,8824.91,False
UC00000982,2024-04,2024-05,0.4413971102243079,0,train,Medium,Jaipur,beauty_wellness,12672.94,38188.35,8142.62,False
UC00000982,2024-05,2024-06,0.5393944229083958,0,train,Medium,Jaipur,beauty_wellness,0.0,48853.63,2831.75,False
UC00000982,2024-06,2024-07,0.3163857519194399,0,train,Medium,Jaipur,beauty_wellness,0.0,33587.24,7596.83,False
UC00000982,2024-07,2024-08,0.3340853987775859,0,train,Medium,Jaipur,beauty_wellness,0.0,42630.52,2098.91,False
UC00000982,2024-08,2024-09,0.2080427043301972,0,train,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2024-09,2024-10,0.0028438991364461,0,train,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2024-10,2024-11,0.0026854087937541,0,train,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2024-11,2024-12,0.0166603036851777,0,train,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2024-12,2025-01,0.0164401010465371,0,train,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2025-01,2025-02,0.0162227608554679,0,train,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2025-02,2025-03,0.0160082471641496,0,train,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2025-03,2025-04,0.0157965244430395,0,train,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2025-04,2025-05,0.0155875575768869,0,train,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2025-05,2025-06,0.0153813118607622,0,train,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2025-06,2025-07,0.015177752996099,0,train,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2025-07,2025-08,0.0149768470867522,0,train,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2025-08,2025-09,0.014778560635071,0,train,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2025-09,2025-10,0.0145828605379886,0,train,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2025-10,2025-11,0.0143897140831285,0,train,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2025-11,2025-12,0.014199088944929,0,test,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2025-12,2026-01,0.014010953180785,0,test,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2026-01,2026-02,0.0138252752272094,0,test,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2026-02,2026-03,0.0136420238960127,0,test,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2026-03,2026-04,0.0134611683705034,0,test,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000982,2026-04,2026-05,0.0132826782017079,0,test,Low,Jaipur,beauty_wellness,0.0,0.0,0.0,False
UC00000983,2024-01,2024-02,0.6138941520298916,0,train,Medium,Chennai,home_cleaning,0.0,28553.49,894.53,False
UC00000983,2024-02,2024-03,0.5856418752398161,0,train,Medium,Chennai,home_cleaning,0.0,24253.65,966.67,False
UC00000983,2024-03,2024-04,0.4852743999425188,0,train,Medium,Chennai,home_cleaning,0.0,24546.32,2663.03,False
UC00000983,2024-04,2024-05,0.4601334008464526,0,train,Medium,Chennai,home_cleaning,0.0,20589.6,5847.43,False
UC00000983,2024-05,2024-06,0.5083264523086145,0,train,Medium,Chennai,home_cleaning,0.0,27597.62,1573.95,False
UC00000983,2024-06,2024-07,0.472141975469672,0,train,Medium,Chennai,home_cleaning,0.0,26014.13,552.89,False
UC00000983,2024-07,2024-08,0.4649779709284939,0,train,Medium,Chennai,home_cleaning,0.0,31799.64,0.0,False
UC00000983,2024-08,2024-09,0.5438616577205229,0,train,Medium,Chennai,home_cleaning,0.0,34980.14,1033.51,False
UC00000983,2024-09,2024-10,0.5589351998307601,0,train,Medium,Chennai,home_cleaning,0.0,22288.35,2733.7,False
UC00000983,2024-10,2024-11,0.4480054106247618,0,train,Medium,Chennai,home_cleaning,0.0,21771.73,1891.35,False
UC00000983,2024-11,2024-12,0.5645370544788135,0,train,Medium,Chennai,home_cleaning,0.0,29694.49,0.0,False
UC00000983,2024-12,2025-01,0.6365833727425234,0,train,Medium,Chennai,home_cleaning,6665.35,32603.36,0.0,True
UC00000983,2025-01,2025-02,0.7761842995137114,1,train,High,Chennai,home_cleaning,0.0,30285.99,0.0,False
UC00000983,2025-02,2025-03,0.7250819823216167,1,train,High,Chennai,home_cleaning,11143.25,28971.11,0.0,False
UC00000983,2025-03,2025-04,0.7708359156071475,1,train,High,Chennai,home_cleaning,0.0,35244.31,0.0,False
UC00000983,2025-04,2025-05,0.7244343094178526,1,train,High,Chennai,home_cleaning,0.0,36153.45,0.0,False
UC00000983,2025-05,2025-06,0.773459959197832,1,train,High,Chennai,home_cleaning,0.0,36121.15,0.0,False
UC00000983,2025-06,2025-07,0.7867508042797763,1,train,High,Chennai,home_cleaning,0.0,32701.48,0.0,False
UC00000983,2025-07,2025-08,0.7771948838384062,1,train,High,Chennai,home_cleaning,0.0,32106.17,0.0,False
UC00000983,2025-08,2025-09,0.7860311814235739,1,train,High,Chennai,home_cleaning,13392.89,39482.68,0.0,False
UC00000983,2025-09,2025-10,0.8519854764119278,1,train,High,Chennai,home_cleaning,0.0,39572.81,0.0,False
UC00000983,2025-10,2025-11,0.7924986485923328,1,train,High,Chennai,home_cleaning,0.0,19933.43,0.0,False
UC00000983,2025-11,2025-12,0.5551586057227021,0,test,Medium,Chennai,home_cleaning,0.0,39655.98,0.0,False
UC00000983,2025-12,2026-01,0.7412382825366748,1,test,High,Chennai,home_cleaning,11692.86,37595.46,0.0,False
UC00000983,2026-01,2026-02,0.7626342248401322,1,test,High,Chennai,home_cleaning,0.0,30237.21,0.0,False
UC00000983,2026-02,2026-03,0.6752753101437534,1,test,Medium,Chennai,home_cleaning,0.0,20889.33,2266.04,False
UC00000983,2026-03,2026-04,0.6404926915281058,0,test,Medium,Chennai,home_cleaning,6219.39,26962.54,0.0,False
UC00000983,2026-04,2026-05,0.6692719573445008,1,test,Medium,Chennai,home_cleaning,0.0,32291.98,0.0,False
UC00000984,2024-01,2024-02,0.7192437613805354,1,train,High,Chennai,home_cleaning,0.0,16330.03,4923.23,False
UC00000984,2024-02,2024-03,0.5273511025872595,0,train,Medium,Chennai,home_cleaning,0.0,16168.61,1204.23,False
UC00000984,2024-03,2024-04,0.5347378971766186,0,train,Medium,Chennai,home_cleaning,0.0,28526.36,0.0,False
UC00000984,2024-04,2024-05,0.6540686234155163,0,train,Medium,Chennai,home_cleaning,0.0,27004.51,2701.6,False
UC00000984,2024-05,2024-06,0.7470962025593925,1,train,High,Chennai,home_cleaning,0.0,26115.78,1392.84,False
UC00000984,2024-06,2024-07,0.689670161972039,1,train,Medium,Chennai,home_cleaning,0.0,26414.68,869.62,False
UC00000984,2024-07,2024-08,0.6541710454358809,0,train,Medium,Chennai,home_cleaning,0.0,27329.58,1079.46,False
UC00000984,2024-08,2024-09,0.709864989543094,1,train,High,Chennai,home_cleaning,0.0,14217.95,3848.09,False
UC00000984,2024-09,2024-10,0.6955320661327647,1,train,Medium,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2024-10,2024-11,0.0444200489899179,0,train,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2024-11,2024-12,0.0526624068867717,0,train,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2024-12,2025-01,0.0899143567769358,0,train,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2025-01,2025-02,0.0888133875920884,0,train,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2025-02,2025-03,0.0877245999291583,0,train,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2025-03,2025-04,0.0866478907291997,0,train,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2025-04,2025-05,0.0855831570208304,0,train,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2025-05,2025-06,0.0845302959428687,0,train,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2025-06,2025-07,0.0834892047663707,0,train,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2025-07,2025-08,0.0824597809160756,0,train,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2025-08,2025-09,0.081441921991263,0,train,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2025-09,2025-10,0.0804355257860321,0,train,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2025-10,2025-11,0.0794404903090067,0,train,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2025-11,2025-12,0.0784567138024749,0,test,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2025-12,2026-01,0.07748409476097,0,test,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2026-01,2026-02,0.0765225319492986,0,test,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2026-02,2026-03,0.0755719244200262,0,test,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2026-03,2026-04,0.0746321715304244,0,test,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000984,2026-04,2026-05,0.0737031729588892,0,test,Low,Chennai,home_cleaning,0.0,0.0,0.0,False
UC00000985,2024-01,2024-02,0.301199980358715,0,train,Medium,Lucknow,salon_spa_premium,0.0,52389.38,6148.12,False
UC00000985,2024-02,2024-03,0.3072890734156842,0,train,Medium,Lucknow,salon_spa_premium,0.0,66356.11,2763.7,False
UC00000985,2024-03,2024-04,0.1835424712552503,0,train,Low,Lucknow,salon_spa_premium,0.0,63449.18,11309.48,False
UC00000985,2024-04,2024-05,0.3705136552332898,0,train,Medium,Lucknow,salon_spa_premium,0.0,50339.11,9797.47,False
UC00000985,2024-05,2024-06,0.2370929367643066,0,train,Low,Lucknow,salon_spa_premium,0.0,67360.51,9123.27,False
UC00000985,2024-06,2024-07,0.2804457157593858,0,train,Low,Lucknow,salon_spa_premium,0.0,73905.96,7051.21,False
UC00000985,2024-07,2024-08,0.2898779847289436,0,train,Low,Lucknow,salon_spa_premium,0.0,65082.02,6797.8,False
UC00000985,2024-08,2024-09,0.2978603648039529,0,train,Low,Lucknow,salon_spa_premium,0.0,56529.58,2796.4,False
UC00000985,2024-09,2024-10,0.1915340135308149,0,train,Low,Lucknow,salon_spa_premium,0.0,62766.73,9101.62,False
UC00000985,2024-10,2024-11,0.4246409664744608,0,train,Medium,Lucknow,salon_spa_premium,0.0,80537.1,8948.25,False
UC00000985,2024-11,2024-12,0.4507367854838579,0,train,Medium,Lucknow,salon_spa_premium,0.0,67837.62,9347.92,False
UC00000985,2024-12,2025-01,0.4114986499807603,0,train,Medium,Lucknow,salon_spa_premium,0.0,66605.86,5445.62,False
UC00000985,2025-01,2025-02,0.2122397948184601,0,train,Low,Lucknow,salon_spa_premium,0.0,53913.35,7595.02,False
UC00000985,2025-02,2025-03,0.2083452521089741,0,train,Low,Lucknow,salon_spa_premium,18680.59,54102.2,11088.62,False
UC00000985,2025-03,2025-04,0.3305591309270724,0,train,Medium,Lucknow,salon_spa_premium,0.0,59905.03,12206.68,False
UC00000985,2025-04,2025-05,0.3150298813378124,0,train,Medium,Lucknow,salon_spa_premium,0.0,72076.29,6932.05,False
UC00000985,2025-05,2025-06,0.2335241919089507,0,train,Low,Lucknow,salon_spa_premium,0.0,55560.57,10417.2,False
UC00000985,2025-06,2025-07,0.2818939269098714,0,train,Low,Lucknow,salon_spa_premium,0.0,66520.72,2802.33,False
UC00000985,2025-07,2025-08,0.2300172069376348,0,train,Low,Lucknow,salon_spa_premium,0.0,85619.13,1926.41,False
UC00000985,2025-08,2025-09,0.1946349367565046,0,train,Low,Lucknow,salon_spa_premium,0.0,75271.3,8651.89,False
UC00000985,2025-09,2025-10,0.4010962768049175,0,train,Medium,Lucknow,salon_spa_premium,0.0,71052.77,10474.08,False
UC00000985,2025-10,2025-11,0.3580268649415281,0,train,Medium,Lucknow,salon_spa_premium,0.0,70695.6,2589.31,False
UC00000985,2025-11,2025-12,0.1514360258355537,0,test,Low,Lucknow,salon_spa_premium,0.0,74920.52,9262.84,False
UC00000985,2025-12,2026-01,0.3616718890490267,0,test,Medium,Lucknow,salon_spa_premium,0.0,59134.11,12087.35,False
UC00000985,2026-01,2026-02,0.3289119236190556,0,test,Medium,Lucknow,salon_spa_premium,0.0,63963.54,7375.43,False
UC00000985,2026-02,2026-03,0.2335261411644021,0,test,Low,Lucknow,salon_spa_premium,0.0,54780.37,13337.8,False
UC00000985,2026-03,2026-04,0.396017500330895,0,test,Medium,Lucknow,salon_spa_premium,0.0,69547.37,1947.1,False
UC00000985,2026-04,2026-05,0.1778769584275886,0,test,Low,Lucknow,salon_spa_premium,0.0,82721.99,1041.85,False
UC00000986,2024-01,2024-02,0.3138159580778571,0,train,Medium,Hyderabad,beauty_wellness,0.0,46192.64,5630.05,False
UC00000986,2024-02,2024-03,0.377468880298449,0,train,Medium,Hyderabad,beauty_wellness,9597.46,43794.38,10329.42,False
UC00000986,2024-03,2024-04,0.4731895761302714,0,train,Medium,Hyderabad,beauty_wellness,0.0,55463.68,5486.29,False
UC00000986,2024-04,2024-05,0.2774267967414157,0,train,Low,Hyderabad,beauty_wellness,10122.11,41906.78,5042.25,True
UC00000986,2024-05,2024-06,0.2391796013777692,0,train,Low,Hyderabad,beauty_wellness,0.0,56953.78,4545.33,False
UC00000986,2024-06,2024-07,0.2286714793824517,0,train,Low,Hyderabad,beauty_wellness,0.0,53198.01,6160.21,False
UC00000986,2024-07,2024-08,0.2482710002302409,0,train,Low,Hyderabad,beauty_wellness,0.0,41903.25,8727.52,False
UC00000986,2024-08,2024-09,0.3080751907234464,0,train,Medium,Hyderabad,beauty_wellness,0.0,50274.91,2887.81,False
UC00000986,2024-09,2024-10,0.2400655385613357,0,train,Low,Hyderabad,beauty_wellness,0.0,52983.67,3191.4,False
UC00000986,2024-10,2024-11,0.2999166841334653,0,train,Low,Hyderabad,beauty_wellness,21642.43,60641.47,2718.41,False
UC00000986,2024-11,2024-12,0.4475288362621671,0,train,Medium,Hyderabad,beauty_wellness,0.0,48349.15,1347.45,False
UC00000986,2024-12,2025-01,0.1721422357935448,0,train,Low,Hyderabad,beauty_wellness,0.0,48267.92,9802.23,False
UC00000986,2025-01,2025-02,0.4218002557764905,0,train,Medium,Hyderabad,beauty_wellness,0.0,60261.58,4940.97,False
UC00000986,2025-02,2025-03,0.2264172852101552,0,train,Low,Hyderabad,beauty_wellness,0.0,55091.36,3320.49,False
UC00000986,2025-03,2025-04,0.1786734953169564,0,train,Low,Hyderabad,beauty_wellness,0.0,59423.96,3543.6,False
UC00000986,2025-04,2025-05,0.203466496160162,0,train,Low,Hyderabad,beauty_wellness,0.0,55148.51,8545.83,False
UC00000986,2025-05,2025-06,0.3070367687253413,0,train,Medium,Hyderabad,beauty_wellness,0.0,62988.1,3215.86,False
UC00000986,2025-06,2025-07,0.1848350317578317,0,train,Low,Hyderabad,beauty_wellness,0.0,58551.73,9055.46,False
UC00000986,2025-07,2025-08,0.3706705438634493,0,train,Medium,Hyderabad,beauty_wellness,0.0,71521.24,3709.24,False
UC00000986,2025-08,2025-09,0.2980314139165491,0,train,Low,Hyderabad,beauty_wellness,0.0,71953.29,2779.49,False
UC00000986,2025-09,2025-10,0.2777052449371187,0,train,Low,Hyderabad,beauty_wellness,13849.81,41633.95,13049.32,False
UC00000986,2025-10,2025-11,0.5090119017074238,0,train,Medium,Hyderabad,beauty_wellness,0.0,46842.66,7134.29,False
UC00000986,2025-11,2025-12,0.2588237930459002,0,test,Low,Hyderabad,beauty_wellness,0.0,49143.47,7724.22,False
UC00000986,2025-12,2026-01,0.3439235940253355,0,test,Medium,Hyderabad,beauty_wellness,0.0,71099.29,0.0,False
UC00000986,2026-01,2026-02,0.1728344822494493,0,test,Low,Hyderabad,beauty_wellness,0.0,55586.4,635.64,False
UC00000986,2026-02,2026-03,0.218572003374753,0,test,Low,Hyderabad,beauty_wellness,0.0,55483.81,5484.9,False
UC00000986,2026-03,2026-04,0.3646695862575259,0,test,Medium,Hyderabad,beauty_wellness,0.0,59851.02,8892.21,False
UC00000986,2026-04,2026-05,0.4817783981354555,0,test,Medium,Hyderabad,beauty_wellness,0.0,71108.44,2145.16,False
UC00000987,2024-01,2024-02,0.6800736052415095,1,train,Medium,Delhi NCR,plumbing_electrical,3908.12,18893.62,3337.03,False
UC00000987,2024-02,2024-03,0.6381248770403914,0,train,Medium,Delhi NCR,plumbing_electrical,0.0,21315.86,1395.99,False
UC00000987,2024-03,2024-04,0.4826389511660922,0,train,Medium,Delhi NCR,plumbing_electrical,0.0,23593.58,2082.68,False
UC00000987,2024-04,2024-05,0.6021215856614918,0,train,Medium,Delhi NCR,plumbing_electrical,0.0,31825.39,4.16,False
UC00000987,2024-05,2024-06,0.5673594213490342,0,train,Medium,Delhi NCR,plumbing_electrical,0.0,19962.57,2518.08,False
UC00000987,2024-06,2024-07,0.594644354366482,0,train,Medium,Delhi NCR,plumbing_electrical,0.0,22536.16,98.2,False
UC00000987,2024-07,2024-08,0.5344046273587476,0,train,Medium,Delhi NCR,plumbing_electrical,0.0,29862.53,0.0,False
UC00000987,2024-08,2024-09,0.6258701555086171,0,train,Medium,Delhi NCR,plumbing_electrical,0.0,17999.73,1517.08,False
UC00000987,2024-09,2024-10,0.5646105322989772,0,train,Medium,Delhi NCR,plumbing_electrical,0.0,25326.46,253.4,False
UC00000987,2024-10,2024-11,0.5359011705296585,0,train,Medium,Delhi NCR,plumbing_electrical,0.0,26828.52,0.0,False
UC00000987,2024-11,2024-12,0.6631597767282109,1,train,Medium,Delhi NCR,plumbing_electrical,0.0,17239.97,1934.73,False
UC00000987,2024-12,2025-01,0.6060442896926556,0,train,Medium,Delhi NCR,plumbing_electrical,8386.41,26099.52,608.98,True
UC00000987,2025-01,2025-02,0.7399277553697157,1,train,High,Delhi NCR,plumbing_electrical,0.0,25263.48,0.0,False
UC00000987,2025-02,2025-03,0.6950902380358659,1,train,Medium,Delhi NCR,plumbing_electrical,0.0,19341.06,2613.34,False
UC00000987,2025-03,2025-04,0.6433360979608617,0,train,Medium,Delhi NCR,plumbing_electrical,0.0,20914.54,1421.08,False
UC00000987,2025-04,2025-05,0.6009526452622779,0,train,Medium,Delhi NCR,plumbing_electrical,0.0,21823.48,177.14,False
UC00000987,2025-05,2025-06,0.5381582889845894,0,train,Medium,Delhi NCR,plumbing_electrical,9434.87,26931.78,0.0,False
UC00000987,2025-06,2025-07,0.7979074492813402,1,train,High,Delhi NCR,plumbing_electrical,0.0,29023.49,0.0,False
UC00000987,2025-07,2025-08,0.8232832890475331,1,train,High,Delhi NCR,plumbing_electrical,13479.73,32938.67,0.0,False
UC00000987,2025-08,2025-09,0.8988495188942982,1,train,High,Delhi NCR,plumbing_electrical,5782.11,31673.75,0.0,False
UC00000987,2025-09,2025-10,0.8677974917103383,1,train,High,Delhi NCR,plumbing_electrical,0.0,28665.1,0.0,False
UC00000987,2025-10,2025-11,0.8308454970772355,1,train,High,Delhi NCR,plumbing_electrical,0.0,25876.57,0.0,False
UC00000987,2025-11,2025-12,0.7800550320233685,1,test,High,Delhi NCR,plumbing_electrical,0.0,22406.36,0.0,False
UC00000987,2025-12,2026-01,0.7661256120369289,1,test,High,Delhi NCR,plumbing_electrical,8286.83,28323.86,0.0,False
UC00000987,2026-01,2026-02,0.8467650305883314,1,test,High,Delhi NCR,plumbing_electrical,5377.29,24394.1,0.0,False
UC00000987,2026-02,2026-03,0.8252263309045307,1,test,High,Delhi NCR,plumbing_electrical,0.0,30765.38,0.0,False
UC00000987,2026-03,2026-04,0.858710940494051,1,test,High,Delhi NCR,plumbing_electrical,10414.01,24933.6,0.0,False
UC00000987,2026-04,2026-05,0.834099245935166,1,test,High,Delhi NCR,plumbing_electrical,11404.17,35736.36,0.0,False
UC00000988,2024-01,2024-02,0.4308779032077736,0,train,Medium,Bengaluru,home_cleaning,0.0,31616.86,0.0,False
UC00000988,2024-02,2024-03,0.2093422771167306,0,train,Low,Bengaluru,home_cleaning,0.0,24248.53,4413.94,False
UC00000988,2024-03,2024-04,0.2453142125940567,0,train,Low,Bengaluru,home_cleaning,0.0,24083.47,5456.81,False
UC00000988,2024-04,2024-05,0.2616736571139865,0,train,Low,Bengaluru,home_cleaning,0.0,18975.0,2076.2,False
UC00000988,2024-05,2024-06,0.1830782971668596,0,train,Low,Bengaluru,home_cleaning,0.0,26283.01,5115.58,False
UC00000988,2024-06,2024-07,0.302615698684841,0,train,Medium,Bengaluru,home_cleaning,0.0,19450.14,0.0,False
UC00000988,2024-07,2024-08,0.2434582437627424,0,train,Low,Bengaluru,home_cleaning,10179.21,24979.33,0.0,False
UC00000988,2024-08,2024-09,0.4168700769292113,0,train,Medium,Bengaluru,home_cleaning,11302.81,36563.32,0.0,False
UC00000988,2024-09,2024-10,0.6147517130602942,0,train,Medium,Bengaluru,home_cleaning,0.0,24632.07,0.0,False
UC00000988,2024-10,2024-11,0.457278290214075,0,train,Medium,Bengaluru,home_cleaning,13793.84,42419.92,0.0,False
UC00000988,2024-11,2024-12,0.6962957492572767,1,train,Medium,Bengaluru,home_cleaning,5650.84,27855.4,0.0,False
UC00000988,2024-12,2025-01,0.5216057053253084,0,train,Medium,Bengaluru,home_cleaning,7567.34,33396.08,0.0,False
UC00000988,2025-01,2025-02,0.6412090355711303,0,train,Medium,Bengaluru,home_cleaning,0.0,12305.6,4786.66,False
UC00000988,2025-02,2025-03,0.4921077717954253,0,train,Medium,Bengaluru,home_cleaning,0.0,18195.24,3417.48,False
UC00000988,2025-03,2025-04,0.4401578746117368,0,train,Medium,Bengaluru,home_cleaning,0.0,31482.65,0.0,False
UC00000988,2025-04,2025-05,0.4276836588368997,0,train,Medium,Bengaluru,home_cleaning,0.0,32229.68,0.0,False
UC00000988,2025-05,2025-06,0.4765561601511866,0,train,Medium,Bengaluru,home_cleaning,9750.83,26591.86,0.0,False
